Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
Melanoma of the Skin,Invasive,Pierce,2016-2020,All,All,All,891685,23,2.5,"[2.0, 3.0]",Pierce
Melanoma of the Skin,Invasive,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Melanoma of the Skin,Invasive,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Melanoma of the Skin,Invasive,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
Melanoma of the Skin,Invasive,Skagit,2016-2020,All,Male,All,62062,4,4.9,"[2.9, 7.9]",Skagit
Melanoma of the Skin,Invasive,Skagit,2016-2020,All,Female,All,63868,NR,NR,NR,Skagit
Melanoma of the Skin,Invasive,Skagit,2016-2020,All,All,All,125929,5,2.9,"[1.9, 4.5]",Skagit
Melanoma of the Skin,Invasive,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Melanoma of the Skin,Invasive,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Melanoma of the Skin,Invasive,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Melanoma of the Skin,Invasive,Snohomish,2016-2020,All,Male,All,399947,14,3.6,"[2.7, 4.6]",Snohomish
Melanoma of the Skin,Invasive,Snohomish,2016-2020,All,Female,All,400972,8,1.7,"[1.2, 2.3]",Snohomish
Melanoma of the Skin,Invasive,Snohomish,2016-2020,All,All,All,800919,21,2.5,"[2.0, 3.0]",Snohomish
Melanoma of the Skin,Invasive,Spokane,2016-2020,All,Male,All,258269,11,3.5,"[2.6, 4.7]",Spokane
Melanoma of the Skin,Invasive,Spokane,2016-2020,All,Female,All,263176,7,2.0,"[1.4, 3.0]",Spokane
Melanoma of the Skin,Invasive,Spokane,2016-2020,All,All,All,521445,18,2.7,"[2.2, 3.4]",Spokane
Melanoma of the Skin,Invasive,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Melanoma of the Skin,Invasive,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Melanoma of the Skin,Invasive,Stevens,2016-2020,All,All,All,45643,NR,NR,NR,Stevens
Melanoma of the Skin,Invasive,Thurston,2016-2020,All,Male,All,139164,4,2.8,"[1.7, 4.4]",Thurston
Melanoma of the Skin,Invasive,Thurston,2016-2020,All,Female,All,146165,3,1.6,"[0.9, 2.7]",Thurston
Melanoma of the Skin,Invasive,Thurston,2016-2020,All,All,All,285329,8,2.1,"[1.5, 3.0]",Thurston
Melanoma of the Skin,Invasive,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Melanoma of the Skin,Invasive,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Melanoma of the Skin,Invasive,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Melanoma of the Skin,Invasive,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
Melanoma of the Skin,Invasive,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
Melanoma of the Skin,Invasive,Walla Walla,2016-2020,All,All,All,61767,2,2.9,"[1.4, 5.8]",Walla Walla
Melanoma of the Skin,Invasive,Whatcom,2016-2020,All,Male,All,108211,6,4.9,"[3.2, 7.2]",Whatcom
Melanoma of the Skin,Invasive,Whatcom,2016-2020,All,Female,All,111712,3,1.8,"[0.9, 3.4]",Whatcom
Melanoma of the Skin,Invasive,Whatcom,2016-2020,All,All,All,219923,9,3.3,"[2.3, 4.5]",Whatcom
Melanoma of the Skin,Invasive,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Melanoma of the Skin,Invasive,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Melanoma of the Skin,Invasive,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
Melanoma of the Skin,Invasive,Yakima,2016-2020,All,Male,All,126641,3,2.9,"[1.6, 4.7]",Yakima
Melanoma of the Skin,Invasive,Yakima,2016-2020,All,Female,All,127169,NR,NR,NR,Yakima
Melanoma of the Skin,Invasive,Yakima,2016-2020,All,All,All,253810,5,1.9,"[1.2, 2.8]",Yakima
Myeloma,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Myeloma,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Myeloma,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Myeloma,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Myeloma,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Myeloma,All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
Myeloma,All,Benton,2016-2020,All,Male,All,98978,4,3.7,"[2.2, 6.0]",Benton
Myeloma,All,Benton,2016-2020,All,Female,All,99958,3,2.7,"[1.5, 4.5]",Benton
Myeloma,All,Benton,2016-2020,All,All,All,198936,7,3.2,"[2.2, 4.5]",Benton
Myeloma,All,Chelan,2016-2020,All,Male,All,38595,NR,NR,NR,Chelan
Myeloma,All,Chelan,2016-2020,All,Female,All,38682,NR,NR,NR,Chelan
Myeloma,All,Chelan,2016-2020,All,All,All,77278,3,2.6,"[1.4, 4.6]",Chelan
Myeloma,All,Clallam,2016-2020,All,Male,All,37283,3,3.1,"[1.7, 6.8]",Clallam
Myeloma,All,Clallam,2016-2020,All,Female,All,38345,NR,NR,NR,Clallam
Myeloma,All,Clallam,2016-2020,All,All,All,75628,4,2.1,"[1.2, 4.0]",Clallam
Myeloma,All,Clark,2016-2020,All,Male,All,237977,8,3.1,"[2.1, 4.3]",Clark
Myeloma,All,Clark,2016-2020,All,Female,All,243884,7,2.4,"[1.7, 3.4]",Clark
Myeloma,All,Clark,2016-2020,All,All,All,481861,15,2.7,"[2.1, 3.4]",Clark
Myeloma,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Myeloma,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Myeloma,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Myeloma,All,Cowlitz,2016-2020,All,Male,All,53421,2,3.7,"[1.9, 6.9]",Cowlitz
Myeloma,All,Cowlitz,2016-2020,All,Female,All,54522,NR,NR,NR,Cowlitz
Myeloma,All,Cowlitz,2016-2020,All,All,All,107943,4,2.5,"[1.5, 4.1]",Cowlitz
Myeloma,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Myeloma,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Myeloma,All,Douglas,2016-2020,All,All,All,41647,NR,NR,NR,Douglas
Myeloma,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Myeloma,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Myeloma,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Myeloma,All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
Myeloma,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Myeloma,All,Franklin,2016-2020,All,All,All,92532,2,3.1,"[1.5, 5.9]",Franklin
Myeloma,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Myeloma,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Myeloma,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Myeloma,All,Grant,2016-2020,All,Male,All,49209,NR,NR,NR,Grant
Myeloma,All,Grant,2016-2020,All,Female,All,46950,2,3.6,"[1.7, 7.1]",Grant
Myeloma,All,Grant,2016-2020,All,All,All,96159,4,3.7,"[2.2, 5.9]",Grant
Myeloma,All,Grays Harbor,2016-2020,All,Male,All,38179,NR,NR,NR,Grays Harbor
Myeloma,All,Grays Harbor,2016-2020,All,Female,All,36373,NR,NR,NR,Grays Harbor
Myeloma,All,Grays Harbor,2016-2020,All,All,All,74552,3,2.5,"[1.4, 4.6]",Grays Harbor
Myeloma,All,Island,2016-2020,All,Male,All,42072,3,4.3,"[2.3, 8.3]",Island
Myeloma,All,Island,2016-2020,All,Female,All,42860,NR,NR,NR,Island
Myeloma,All,Island,2016-2020,All,All,All,84932,4,3.0,"[1.9, 5.1]",Island
Myeloma,All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
Myeloma,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Myeloma,All,Jefferson,2016-2020,All,All,All,32336,3,3.2,"[1.7, 8.5]",Jefferson
Myeloma,All,King,2016-2020,All,Male,All,1096115,35,3.6,"[3.1, 4.2]",King
Myeloma,All,King,2016-2020,All,Female,All,1094637,32,2.6,"[2.2, 3.0]",King
Myeloma,All,King,2016-2020,All,All,All,2190752,67,3.0,"[2.7, 3.4]",King
Myeloma,All,Kitsap,2016-2020,All,Male,All,136205,6,3.5,"[2.3, 5.2]",Kitsap
Myeloma,All,Kitsap,2016-2020,All,Female,All,132989,4,1.9,"[1.1, 3.2]",Kitsap
Myeloma,All,Kitsap,2016-2020,All,All,All,269194,9,2.6,"[1.9, 3.6]",Kitsap
Myeloma,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Myeloma,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Myeloma,All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
Myeloma,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Myeloma,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Myeloma,All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
Myeloma,All,Lewis,2016-2020,All,Male,All,40168,2,3.5,"[1.7, 7.0]",Lewis
Myeloma,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Myeloma,All,Lewis,2016-2020,All,All,All,80317,4,2.9,"[1.7, 4.9]",Lewis
Myeloma,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Myeloma,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Myeloma,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Myeloma,All,Mason,2016-2020,All,Male,All,33239,3,5.2,"[2.7, 9.9]",Mason
Myeloma,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Myeloma,All,Mason,2016-2020,All,All,All,64496,4,3.7,"[2.2, 6.2]",Mason
Myeloma,All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
Myeloma,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Myeloma,All,Okanogan,2016-2020,All,All,All,41932,2,3.0,"[1.5, 6.3]",Okanogan
Myeloma,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Myeloma,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Myeloma,All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
Myeloma,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Myeloma,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Myeloma,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Myeloma,All,Pierce,2016-2020,All,Male,All,442332,16,4.0,"[3.2, 5.0]",Pierce
Myeloma,All,Pierce,2016-2020,All,Female,All,449353,13,2.3,"[1.8, 3.0]",Pierce
Myeloma,All,Pierce,2016-2020,All,All,All,891685,29,3.0,"[2.5, 3.6]",Pierce
Myeloma,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Myeloma,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Myeloma,All,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
Myeloma,All,Skagit,2016-2020,All,Male,All,62062,3,3.5,"[1.9, 6.1]",Skagit
Myeloma,All,Skagit,2016-2020,All,Female,All,63868,4,3.8,"[2.3, 6.5]",Skagit
Myeloma,All,Skagit,2016-2020,All,All,All,125929,7,3.7,"[2.5, 5.3]",Skagit
Myeloma,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Myeloma,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Myeloma,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Myeloma,All,Snohomish,2016-2020,All,Male,All,399947,15,4.5,"[3.5, 5.7]",Snohomish
Myeloma,All,Snohomish,2016-2020,All,Female,All,400972,12,2.6,"[2.0, 3.4]",Snohomish
Myeloma,All,Snohomish,2016-2020,All,All,All,800919,27,3.4,"[2.8, 4.0]",Snohomish
Myeloma,All,Spokane,2016-2020,All,Male,All,258269,13,4.7,"[3.6, 6.1]",Spokane
Myeloma,All,Spokane,2016-2020,All,Female,All,263176,11,3.1,"[2.3, 4.1]",Spokane
Myeloma,All,Spokane,2016-2020,All,All,All,521445,24,3.8,"[3.1, 4.6]",Spokane
Myeloma,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Myeloma,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Myeloma,All,Stevens,2016-2020,All,All,All,45643,2,3.9,"[2.0, 7.7]",Stevens
Myeloma,All,Thurston,2016-2020,All,Male,All,139164,7,4.8,"[3.3, 6.7]",Thurston
Myeloma,All,Thurston,2016-2020,All,Female,All,146165,3,1.8,"[1.0, 3.0]",Thurston
Myeloma,All,Thurston,2016-2020,All,All,All,285329,11,3.1,"[2.3, 4.1]",Thurston
Myeloma,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Myeloma,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Myeloma,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Myeloma,All,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
Myeloma,All,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
Myeloma,All,Walla Walla,2016-2020,All,All,All,61767,2,2.8,"[1.4, 5.4]",Walla Walla
Myeloma,All,Whatcom,2016-2020,All,Male,All,108211,5,3.7,"[2.3, 5.7]",Whatcom
Myeloma,All,Whatcom,2016-2020,All,Female,All,111712,3,2.1,"[1.2, 3.6]",Whatcom
Myeloma,All,Whatcom,2016-2020,All,All,All,219923,8,2.8,"[2.0, 3.9]",Whatcom
Myeloma,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Myeloma,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Myeloma,All,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
Myeloma,All,Yakima,2016-2020,All,Male,All,126641,4,3.7,"[2.3, 5.7]",Yakima
Myeloma,All,Yakima,2016-2020,All,Female,All,127169,3,1.8,"[0.9, 3.2]",Yakima
Myeloma,All,Yakima,2016-2020,All,All,All,253810,7,2.6,"[1.8, 3.7]",Yakima
Non-Hodgkin Lymphoma,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Non-Hodgkin Lymphoma,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Non-Hodgkin Lymphoma,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Non-Hodgkin Lymphoma,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Non-Hodgkin Lymphoma,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Non-Hodgkin Lymphoma,All,Asotin,2016-2020,All,All,All,22126,2,5.1,"[2.4, 11.2]",Asotin
Non-Hodgkin Lymphoma,All,Benton,2016-2020,All,Male,All,98978,8,8.0,"[5.7, 11.1]",Benton
Non-Hodgkin Lymphoma,All,Benton,2016-2020,All,Female,All,99958,4,3.5,"[2.2, 5.6]",Benton
Non-Hodgkin Lymphoma,All,Benton,2016-2020,All,All,All,198936,12,5.6,"[4.2, 7.2]",Benton
Non-Hodgkin Lymphoma,All,Chelan,2016-2020,All,Male,All,38595,4,8.1,"[5.0, 13.0]",Chelan
Non-Hodgkin Lymphoma,All,Chelan,2016-2020,All,Female,All,38682,2,3.1,"[1.5, 6.6]",Chelan
Non-Hodgkin Lymphoma,All,Chelan,2016-2020,All,All,All,77278,6,5.5,"[3.7, 8.0]",Chelan
Non-Hodgkin Lymphoma,All,Clallam,2016-2020,All,Male,All,37283,6,9.6,"[6.3, 14.9]",Clallam
Non-Hodgkin Lymphoma,All,Clallam,2016-2020,All,Female,All,38345,5,5.3,"[3.3, 9.5]",Clallam
Non-Hodgkin Lymphoma,All,Clallam,2016-2020,All,All,All,75628,11,7.3,"[5.4, 10.3]",Clallam
Non-Hodgkin Lymphoma,All,Clark,2016-2020,All,Male,All,237977,15,5.8,"[4.5, 7.4]",Clark
Non-Hodgkin Lymphoma,All,Clark,2016-2020,All,Female,All,243884,13,4.2,"[3.2, 5.4]",Clark
Non-Hodgkin Lymphoma,All,Clark,2016-2020,All,All,All,481861,27,4.9,"[4.1, 5.9]",Clark
Non-Hodgkin Lymphoma,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Non-Hodgkin Lymphoma,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Non-Hodgkin Lymphoma,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Non-Hodgkin Lymphoma,All,Cowlitz,2016-2020,All,Male,All,53421,5,7.5,"[4.8, 11.5]",Cowlitz
Non-Hodgkin Lymphoma,All,Cowlitz,2016-2020,All,Female,All,54522,3,4.4,"[2.5, 7.5]",Cowlitz
Non-Hodgkin Lymphoma,All,Cowlitz,2016-2020,All,All,All,107943,9,5.9,"[4.2, 8.2]",Cowlitz
Non-Hodgkin Lymphoma,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Non-Hodgkin Lymphoma,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Non-Hodgkin Lymphoma,All,Douglas,2016-2020,All,All,All,41647,3,5.3,"[2.9, 9.4]",Douglas
Non-Hodgkin Lymphoma,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Non-Hodgkin Lymphoma,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Non-Hodgkin Lymphoma,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Non-Hodgkin Lymphoma,All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
Non-Hodgkin Lymphoma,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Non-Hodgkin Lymphoma,All,Franklin,2016-2020,All,All,All,92532,3,5.0,"[2.9, 8.3]",Franklin
Non-Hodgkin Lymphoma,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Non-Hodgkin Lymphoma,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Non-Hodgkin Lymphoma,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Non-Hodgkin Lymphoma,All,Grant,2016-2020,All,Male,All,49209,4,7.7,"[4.6, 12.4]",Grant
Non-Hodgkin Lymphoma,All,Grant,2016-2020,All,Female,All,46950,3,5.8,"[3.2, 10.0]",Grant
Non-Hodgkin Lymphoma,All,Grant,2016-2020,All,All,All,96159,7,6.6,"[4.6, 9.4]",Grant
Non-Hodgkin Lymphoma,All,Grays Harbor,2016-2020,All,Male,All,38179,6,11.7,"[7.8, 17.5]",Grays Harbor
Non-Hodgkin Lymphoma,All,Grays Harbor,2016-2020,All,Female,All,36373,3,4.8,"[2.6, 8.9]",Grays Harbor
Non-Hodgkin Lymphoma,All,Grays Harbor,2016-2020,All,All,All,74552,9,7.9,"[5.7, 11.0]",Grays Harbor
Non-Hodgkin Lymphoma,All,Island,2016-2020,All,Male,All,42072,5,6.7,"[4.2, 11.0]",Island
Non-Hodgkin Lymphoma,All,Island,2016-2020,All,Female,All,42860,3,3.8,"[2.2, 7.2]",Island
Non-Hodgkin Lymphoma,All,Island,2016-2020,All,All,All,84932,8,5.1,"[3.6, 7.4]",Island
Non-Hodgkin Lymphoma,All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
Non-Hodgkin Lymphoma,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Non-Hodgkin Lymphoma,All,Jefferson,2016-2020,All,All,All,32336,3,4.1,"[2.1, 9.7]",Jefferson
Non-Hodgkin Lymphoma,All,King,2016-2020,All,Male,All,1096115,60,6.3,"[5.6, 7.1]",King
Non-Hodgkin Lymphoma,All,King,2016-2020,All,Female,All,1094637,48,3.8,"[3.3, 4.4]",King
Non-Hodgkin Lymphoma,All,King,2016-2020,All,All,All,2190752,108,4.9,"[4.5, 5.3]",King
Non-Hodgkin Lymphoma,All,Kitsap,2016-2020,All,Male,All,136205,11,7.4,"[5.5, 9.8]",Kitsap
Non-Hodgkin Lymphoma,All,Kitsap,2016-2020,All,Female,All,132989,8,4.3,"[3.0, 6.0]",Kitsap
Non-Hodgkin Lymphoma,All,Kitsap,2016-2020,All,All,All,269194,19,5.7,"[4.6, 7.0]",Kitsap
Non-Hodgkin Lymphoma,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Non-Hodgkin Lymphoma,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Non-Hodgkin Lymphoma,All,Kittitas,2016-2020,All,All,All,44645,3,6.4,"[3.7, 10.9]",Kittitas
Non-Hodgkin Lymphoma,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Non-Hodgkin Lymphoma,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Non-Hodgkin Lymphoma,All,Klickitat,2016-2020,All,All,All,22113,3,8.1,"[4.2, 15.8]",Klickitat
Non-Hodgkin Lymphoma,All,Lewis,2016-2020,All,Male,All,40168,5,9.0,"[5.7, 14.0]",Lewis
Non-Hodgkin Lymphoma,All,Lewis,2016-2020,All,Female,All,40148,3,4.9,"[2.9, 8.7]",Lewis
Non-Hodgkin Lymphoma,All,Lewis,2016-2020,All,All,All,80317,8,7.0,"[5.0, 9.8]",Lewis
Non-Hodgkin Lymphoma,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Non-Hodgkin Lymphoma,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Non-Hodgkin Lymphoma,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Non-Hodgkin Lymphoma,All,Mason,2016-2020,All,Male,All,33239,3,6.4,"[3.5, 11.6]",Mason
Non-Hodgkin Lymphoma,All,Mason,2016-2020,All,Female,All,31257,2,4.1,"[2.0, 8.7]",Mason
Non-Hodgkin Lymphoma,All,Mason,2016-2020,All,All,All,64496,5,5.3,"[3.4, 8.2]",Mason
Non-Hodgkin Lymphoma,All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
Non-Hodgkin Lymphoma,All,Okanogan,2016-2020,All,Female,All,20466,2,6.1,"[3.0, 13.3]",Okanogan
Non-Hodgkin Lymphoma,All,Okanogan,2016-2020,All,All,All,41932,4,6.1,"[3.7, 10.3]",Okanogan
Non-Hodgkin Lymphoma,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Non-Hodgkin Lymphoma,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Non-Hodgkin Lymphoma,All,Pacific,2016-2020,All,All,All,22755,2,5.6,"[2.9, 12.5]",Pacific
Non-Hodgkin Lymphoma,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Non-Hodgkin Lymphoma,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Non-Hodgkin Lymphoma,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Non-Hodgkin Lymphoma,All,Pierce,2016-2020,All,Male,All,442332,30,7.1,"[6.0, 8.4]",Pierce
Non-Hodgkin Lymphoma,All,Pierce,2016-2020,All,Female,All,449353,21,4.0,"[3.2, 4.8]",Pierce
Non-Hodgkin Lymphoma,All,Pierce,2016-2020,All,All,All,891685,50,5.4,"[4.7, 6.1]",Pierce
Non-Hodgkin Lymphoma,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Non-Hodgkin Lymphoma,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Non-Hodgkin Lymphoma,All,San Juan,2016-2020,All,All,All,17238,2,6.0,"[2.9, 16.3]",San Juan
Non-Hodgkin Lymphoma,All,Skagit,2016-2020,All,Male,All,62062,7,8.4,"[5.9, 11.9]",Skagit
Non-Hodgkin Lymphoma,All,Skagit,2016-2020,All,Female,All,63868,3,3.3,"[1.8, 5.9]",Skagit
Non-Hodgkin Lymphoma,All,Skagit,2016-2020,All,All,All,125929,11,5.5,"[4.1, 7.5]",Skagit
Non-Hodgkin Lymphoma,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Non-Hodgkin Lymphoma,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Non-Hodgkin Lymphoma,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Non-Hodgkin Lymphoma,All,Snohomish,2016-2020,All,Male,All,399947,27,7.5,"[6.3, 9.0]",Snohomish
Non-Hodgkin Lymphoma,All,Snohomish,2016-2020,All,Female,All,400972,22,4.7,"[3.9, 5.7]",Snohomish
Non-Hodgkin Lymphoma,All,Snohomish,2016-2020,All,All,All,800919,48,5.9,"[5.1, 6.7]",Snohomish
Non-Hodgkin Lymphoma,All,Spokane,2016-2020,All,Male,All,258269,19,7.3,"[5.9, 8.9]",Spokane
Non-Hodgkin Lymphoma,All,Spokane,2016-2020,All,Female,All,263176,13,3.5,"[2.7, 4.5]",Spokane
Non-Hodgkin Lymphoma,All,Spokane,2016-2020,All,All,All,521445,32,5.1,"[4.3, 6.0]",Spokane
Non-Hodgkin Lymphoma,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Non-Hodgkin Lymphoma,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Non-Hodgkin Lymphoma,All,Stevens,2016-2020,All,All,All,45643,3,3.5,"[1.8, 7.1]",Stevens
Non-Hodgkin Lymphoma,All,Thurston,2016-2020,All,Male,All,139164,9,5.6,"[4.0, 7.7]",Thurston
Non-Hodgkin Lymphoma,All,Thurston,2016-2020,All,Female,All,146165,8,4.0,"[2.8, 5.5]",Thurston
Non-Hodgkin Lymphoma,All,Thurston,2016-2020,All,All,All,285329,17,4.7,"[3.7, 5.8]",Thurston
Non-Hodgkin Lymphoma,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Non-Hodgkin Lymphoma,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Non-Hodgkin Lymphoma,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Non-Hodgkin Lymphoma,All,Walla Walla,2016-2020,All,Male,All,31463,2,5.7,"[2.7, 11.1]",Walla Walla
Non-Hodgkin Lymphoma,All,Walla Walla,2016-2020,All,Female,All,30305,2,4.7,"[2.1, 9.7]",Walla Walla
