Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
Melanoma of the Skin,All,Klickitat,2016-2020,All,Female,All,10818,5,24.1,"[14.6, 40.9]",Klickitat
Melanoma of the Skin,All,Klickitat,2016-2020,All,All,All,22113,12,35.2,"[26.2, 47.4]",Klickitat
Melanoma of the Skin,All,Lewis,2016-2020,All,Male,All,40168,25,44.8,"[37.0, 54.2]",Lewis
Melanoma of the Skin,All,Lewis,2016-2020,All,Female,All,40148,16,31.0,"[24.2, 39.5]",Lewis
Melanoma of the Skin,All,Lewis,2016-2020,All,All,All,80317,41,37.1,"[32.0, 43.1]",Lewis
Melanoma of the Skin,All,Lincoln,2016-2020,All,Male,All,5414,2,20.2,"[9.7, 47.3]",Lincoln
Melanoma of the Skin,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Melanoma of the Skin,All,Lincoln,2016-2020,All,All,All,10765,4,18.3,"[10.8, 33.6]",Lincoln
Melanoma of the Skin,All,Mason,2016-2020,All,Male,All,33239,35,67.4,"[57.3, 79.3]",Mason
Melanoma of the Skin,All,Mason,2016-2020,All,Female,All,31257,24,51.7,"[42.0, 63.5]",Mason
Melanoma of the Skin,All,Mason,2016-2020,All,All,All,64496,59,58.5,"[51.5, 66.3]",Mason
Melanoma of the Skin,All,Okanogan,2016-2020,All,Male,All,21467,17,52.2,"[40.9, 66.5]",Okanogan
Melanoma of the Skin,All,Okanogan,2016-2020,All,Female,All,20466,9,33.4,"[23.4, 47.2]",Okanogan
Melanoma of the Skin,All,Okanogan,2016-2020,All,All,All,41932,25,42.4,"[34.9, 51.6]",Okanogan
Melanoma of the Skin,All,Pacific,2016-2020,All,Male,All,11357,6,24.6,"[16.1, 39.8]",Pacific
Melanoma of the Skin,All,Pacific,2016-2020,All,Female,All,11398,6,29.5,"[17.7, 50.3]",Pacific
Melanoma of the Skin,All,Pacific,2016-2020,All,All,All,22755,11,26.9,"[19.4, 37.8]",Pacific
Melanoma of the Skin,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Melanoma of the Skin,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Melanoma of the Skin,All,Pend Oreille,2016-2020,All,All,All,13280,2,13.5,"[6.5, 27.8]",Pend Oreille
Melanoma of the Skin,All,Pierce,2016-2020,All,Male,All,442332,255,57.0,"[53.8, 60.3]",Pierce
Melanoma of the Skin,All,Pierce,2016-2020,All,Female,All,449353,209,41.2,"[38.7, 43.9]",Pierce
Melanoma of the Skin,All,Pierce,2016-2020,All,All,All,891685,464,47.5,"[45.6, 49.5]",Pierce
Melanoma of the Skin,All,San Juan,2016-2020,All,Male,All,8396,16,93.7,"[71.1, 127.4]",San Juan
Melanoma of the Skin,All,San Juan,2016-2020,All,Female,All,8842,10,57.5,"[41.1, 85.2]",San Juan
Melanoma of the Skin,All,San Juan,2016-2020,All,All,All,17238,26,75.7,"[61.4, 95.1]",San Juan
Melanoma of the Skin,All,Skagit,2016-2020,All,Male,All,62062,67,76.4,"[68.2, 85.6]",Skagit
Melanoma of the Skin,All,Skagit,2016-2020,All,Female,All,63868,51,56.0,"[48.8, 64.1]",Skagit
Melanoma of the Skin,All,Skagit,2016-2020,All,All,All,125929,117,64.9,"[59.5, 70.8]",Skagit
Melanoma of the Skin,All,Skamania,2016-2020,All,Male,All,5817,3,41.8,"[22.9, 76.2]",Skamania
Melanoma of the Skin,All,Skamania,2016-2020,All,Female,All,5607,2,27.4,"[12.4, 59.9]",Skamania
Melanoma of the Skin,All,Skamania,2016-2020,All,All,All,11424,5,34.1,"[21.7, 54.2]",Skamania
Melanoma of the Skin,All,Snohomish,2016-2020,All,Male,All,399947,319,78.5,"[74.6, 82.7]",Snohomish
Melanoma of the Skin,All,Snohomish,2016-2020,All,Female,All,400972,259,55.6,"[52.5, 58.8]",Snohomish
Melanoma of the Skin,All,Snohomish,2016-2020,All,All,All,800919,577,65.0,"[62.6, 67.4]",Snohomish
Melanoma of the Skin,All,Spokane,2016-2020,All,Male,All,258269,61,21.1,"[18.8, 23.7]",Spokane
Melanoma of the Skin,All,Spokane,2016-2020,All,Female,All,263176,40,12.8,"[11.0, 14.9]",Spokane
Melanoma of the Skin,All,Spokane,2016-2020,All,All,All,521445,101,16.5,"[15.0, 18.0]",Spokane
Melanoma of the Skin,All,Stevens,2016-2020,All,Male,All,22895,7,20.6,"[13.4, 31.1]",Stevens
Melanoma of the Skin,All,Stevens,2016-2020,All,Female,All,22748,5,17.2,"[10.5, 27.7]",Stevens
Melanoma of the Skin,All,Stevens,2016-2020,All,All,All,45643,12,18.7,"[13.7, 25.5]",Stevens
Melanoma of the Skin,All,Thurston,2016-2020,All,Male,All,139164,112,69.7,"[63.9, 76.0]",Thurston
Melanoma of the Skin,All,Thurston,2016-2020,All,Female,All,146165,94,52.1,"[47.4, 57.3]",Thurston
Melanoma of the Skin,All,Thurston,2016-2020,All,All,All,285329,207,59.1,"[55.5, 63.0]",Thurston
Melanoma of the Skin,All,Wahkiakum,2016-2020,All,Male,All,2139,3,81.9,"[42.1, 177.2]",Wahkiakum
Melanoma of the Skin,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Melanoma of the Skin,All,Wahkiakum,2016-2020,All,All,All,4299,4,52.9,"[30.5, 99.0]",Wahkiakum
Melanoma of the Skin,All,Walla Walla,2016-2020,All,Male,All,31463,12,31.7,"[24.0, 41.5]",Walla Walla
Melanoma of the Skin,All,Walla Walla,2016-2020,All,Female,All,30305,8,21.2,"[14.9, 29.9]",Walla Walla
Melanoma of the Skin,All,Walla Walla,2016-2020,All,All,All,61767,20,26.0,"[21.0, 32.0]",Walla Walla
Melanoma of the Skin,All,Whatcom,2016-2020,All,Male,All,108211,76,57.7,"[51.8, 64.1]",Whatcom
Melanoma of the Skin,All,Whatcom,2016-2020,All,Female,All,111712,63,45.1,"[40.0, 50.7]",Whatcom
Melanoma of the Skin,All,Whatcom,2016-2020,All,All,All,219923,139,50.4,"[46.6, 54.5]",Whatcom
Melanoma of the Skin,All,Whitman,2016-2020,All,Male,All,23667,3,15.7,"[8.7, 27.1]",Whitman
Melanoma of the Skin,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Melanoma of the Skin,All,Whitman,2016-2020,All,All,All,47329,5,10.2,"[6.2, 16.2]",Whitman
Melanoma of the Skin,All,Yakima,2016-2020,All,Male,All,126641,48,37.6,"[32.9, 42.8]",Yakima
Melanoma of the Skin,All,Yakima,2016-2020,All,Female,All,127169,37,26.6,"[22.8, 30.9]",Yakima
Melanoma of the Skin,All,Yakima,2016-2020,All,All,All,253810,85,31.3,"[28.3, 34.5]",Yakima
Melanoma of the Skin,In Situ,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Melanoma of the Skin,In Situ,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Melanoma of the Skin,In Situ,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Melanoma of the Skin,In Situ,Asotin,2016-2020,All,Male,All,10756,5,25.8,"[16.1, 42.1]",Asotin
Melanoma of the Skin,In Situ,Asotin,2016-2020,All,Female,All,11370,2,13.5,"[6.0, 28.3]",Asotin
Melanoma of the Skin,In Situ,Asotin,2016-2020,All,All,All,22126,7,19.3,"[12.9, 28.7]",Asotin
Melanoma of the Skin,In Situ,Benton,2016-2020,All,Male,All,98978,14,13.1,"[10.2, 16.8]",Benton
Melanoma of the Skin,In Situ,Benton,2016-2020,All,Female,All,99958,10,9.2,"[6.8, 12.2]",Benton
Melanoma of the Skin,In Situ,Benton,2016-2020,All,All,All,198936,25,11.0,"[9.1, 13.2]",Benton
Melanoma of the Skin,In Situ,Chelan,2016-2020,All,Male,All,38595,22,41.4,"[33.9, 50.5]",Chelan
Melanoma of the Skin,In Situ,Chelan,2016-2020,All,Female,All,38682,14,26.1,"[20.0, 33.8]",Chelan
Melanoma of the Skin,In Situ,Chelan,2016-2020,All,All,All,77278,36,32.9,"[28.1, 38.4]",Chelan
Melanoma of the Skin,In Situ,Clallam,2016-2020,All,Male,All,37283,43,58.4,"[50.3, 68.2]",Clallam
Melanoma of the Skin,In Situ,Clallam,2016-2020,All,Female,All,38345,22,30.2,"[23.7, 38.6]",Clallam
Melanoma of the Skin,In Situ,Clallam,2016-2020,All,All,All,75628,65,43.0,"[37.9, 49.0]",Clallam
Melanoma of the Skin,In Situ,Clark,2016-2020,All,Male,All,237977,53,20.9,"[18.4, 23.7]",Clark
Melanoma of the Skin,In Situ,Clark,2016-2020,All,Female,All,243884,42,14.3,"[12.4, 16.4]",Clark
Melanoma of the Skin,In Situ,Clark,2016-2020,All,All,All,481861,96,17.1,"[15.5, 18.7]",Clark
Melanoma of the Skin,In Situ,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Melanoma of the Skin,In Situ,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Melanoma of the Skin,In Situ,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Melanoma of the Skin,In Situ,Cowlitz,2016-2020,All,Male,All,53421,14,19.5,"[15.1, 25.1]",Cowlitz
Melanoma of the Skin,In Situ,Cowlitz,2016-2020,All,Female,All,54522,8,11.4,"[8.0, 15.9]",Cowlitz
Melanoma of the Skin,In Situ,Cowlitz,2016-2020,All,All,All,107943,22,15.1,"[12.3, 18.4]",Cowlitz
Melanoma of the Skin,In Situ,Douglas,2016-2020,All,Male,All,20946,10,38.8,"[28.6, 52.4]",Douglas
Melanoma of the Skin,In Situ,Douglas,2016-2020,All,Female,All,20701,7,29.8,"[20.6, 42.3]",Douglas
Melanoma of the Skin,In Situ,Douglas,2016-2020,All,All,All,41647,17,33.9,"[26.9, 42.4]",Douglas
Melanoma of the Skin,In Situ,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Melanoma of the Skin,In Situ,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Melanoma of the Skin,In Situ,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Melanoma of the Skin,In Situ,Franklin,2016-2020,All,Male,All,47829,3,7.6,"[4.1, 13.5]",Franklin
Melanoma of the Skin,In Situ,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Melanoma of the Skin,In Situ,Franklin,2016-2020,All,All,All,92532,4,5.1,"[3.1, 8.2]",Franklin
Melanoma of the Skin,In Situ,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Melanoma of the Skin,In Situ,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Melanoma of the Skin,In Situ,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Melanoma of the Skin,In Situ,Grant,2016-2020,All,Male,All,49209,8,16.2,"[11.5, 22.4]",Grant
Melanoma of the Skin,In Situ,Grant,2016-2020,All,Female,All,46950,4,8.2,"[5.1, 12.7]",Grant
Melanoma of the Skin,In Situ,Grant,2016-2020,All,All,All,96159,12,12.1,"[9.2, 15.6]",Grant
Melanoma of the Skin,In Situ,Grays Harbor,2016-2020,All,Male,All,38179,12,20.8,"[15.6, 27.7]",Grays Harbor
Melanoma of the Skin,In Situ,Grays Harbor,2016-2020,All,Female,All,36373,9,17.6,"[12.5, 24.7]",Grays Harbor
Melanoma of the Skin,In Situ,Grays Harbor,2016-2020,All,All,All,74552,21,19.0,"[15.3, 23.5]",Grays Harbor
Melanoma of the Skin,In Situ,Island,2016-2020,All,Male,All,42072,40,58.7,"[50.5, 68.5]",Island
Melanoma of the Skin,In Situ,Island,2016-2020,All,Female,All,42860,23,34.1,"[27.5, 42.4]",Island
Melanoma of the Skin,In Situ,Island,2016-2020,All,All,All,84932,63,45.3,"[40.0, 51.3]",Island
Melanoma of the Skin,In Situ,Jefferson,2016-2020,All,Male,All,15920,23,58.4,"[47.0, 74.8]",Jefferson
Melanoma of the Skin,In Situ,Jefferson,2016-2020,All,Female,All,16416,15,43.4,"[31.6, 61.7]",Jefferson
Melanoma of the Skin,In Situ,Jefferson,2016-2020,All,All,All,32336,38,50.5,"[42.2, 61.4]",Jefferson
Melanoma of the Skin,In Situ,King,2016-2020,All,Male,All,1096115,459,43.0,"[41.2, 44.8]",King
Melanoma of the Skin,In Situ,King,2016-2020,All,Female,All,1094637,376,30.7,"[29.3, 32.1]",King
Melanoma of the Skin,In Situ,King,2016-2020,All,All,All,2190752,835,35.8,"[34.7, 36.9]",King
Melanoma of the Skin,In Situ,Kitsap,2016-2020,All,Male,All,136205,65,38.7,"[34.5, 43.4]",Kitsap
Melanoma of the Skin,In Situ,Kitsap,2016-2020,All,Female,All,132989,44,24.4,"[21.1, 28.1]",Kitsap
Melanoma of the Skin,In Situ,Kitsap,2016-2020,All,All,All,269194,109,30.7,"[28.1, 33.6]",Kitsap
Melanoma of the Skin,In Situ,Kittitas,2016-2020,All,Male,All,22480,9,32.7,"[23.3, 45.5]",Kittitas
Melanoma of the Skin,In Situ,Kittitas,2016-2020,All,Female,All,22165,5,17.9,"[11.1, 28.4]",Kittitas
Melanoma of the Skin,In Situ,Kittitas,2016-2020,All,All,All,44645,13,24.7,"[18.9, 32.2]",Kittitas
Melanoma of the Skin,In Situ,Klickitat,2016-2020,All,Male,All,11295,4,22.2,"[13.0, 38.5]",Klickitat
Melanoma of the Skin,In Situ,Klickitat,2016-2020,All,Female,All,10818,2,12.2,"[5.7, 26.8]",Klickitat
Melanoma of the Skin,In Situ,Klickitat,2016-2020,All,All,All,22113,6,17.4,"[11.4, 26.8]",Klickitat
Melanoma of the Skin,In Situ,Lewis,2016-2020,All,Male,All,40168,10,18.1,"[13.3, 24.4]",Lewis
Melanoma of the Skin,In Situ,Lewis,2016-2020,All,Female,All,40148,7,12.4,"[8.3, 18.3]",Lewis
Melanoma of the Skin,In Situ,Lewis,2016-2020,All,All,All,80317,17,14.9,"[11.7, 18.8]",Lewis
Melanoma of the Skin,In Situ,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Melanoma of the Skin,In Situ,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Melanoma of the Skin,In Situ,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Melanoma of the Skin,In Situ,Mason,2016-2020,All,Male,All,33239,17,32.3,"[25.6, 40.9]",Mason
Melanoma of the Skin,In Situ,Mason,2016-2020,All,Female,All,31257,13,25.3,"[18.9, 33.8]",Mason
Melanoma of the Skin,In Situ,Mason,2016-2020,All,All,All,64496,30,28.4,"[23.7, 33.9]",Mason
Melanoma of the Skin,In Situ,Okanogan,2016-2020,All,Male,All,21467,9,26.5,"[18.8, 37.3]",Okanogan
Melanoma of the Skin,In Situ,Okanogan,2016-2020,All,Female,All,20466,5,21.1,"[13.4, 32.7]",Okanogan
Melanoma of the Skin,In Situ,Okanogan,2016-2020,All,All,All,41932,14,23.7,"[18.1, 30.8]",Okanogan
Melanoma of the Skin,In Situ,Pacific,2016-2020,All,Male,All,11357,2,11.3,"[5.6, 24.4]",Pacific
Melanoma of the Skin,In Situ,Pacific,2016-2020,All,Female,All,11398,3,18.9,"[9.3, 38.4]",Pacific
Melanoma of the Skin,In Situ,Pacific,2016-2020,All,All,All,22755,6,15.0,"[9.2, 24.6]",Pacific
Melanoma of the Skin,In Situ,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Melanoma of the Skin,In Situ,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Melanoma of the Skin,In Situ,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Melanoma of the Skin,In Situ,Pierce,2016-2020,All,Male,All,442332,119,26.5,"[24.4, 28.9]",Pierce
Melanoma of the Skin,In Situ,Pierce,2016-2020,All,Female,All,449353,95,18.5,"[16.8, 20.3]",Pierce
Melanoma of the Skin,In Situ,Pierce,2016-2020,All,All,All,891685,215,21.8,"[20.5, 23.2]",Pierce
Melanoma of the Skin,In Situ,San Juan,2016-2020,All,Male,All,8396,10,55.0,"[39.3, 82.4]",San Juan
Melanoma of the Skin,In Situ,San Juan,2016-2020,All,Female,All,8842,8,44.8,"[30.3, 71.0]",San Juan
Melanoma of the Skin,In Situ,San Juan,2016-2020,All,All,All,17238,18,49.9,"[38.9, 66.2]",San Juan
Melanoma of the Skin,In Situ,Skagit,2016-2020,All,Male,All,62062,37,41.4,"[35.5, 48.3]",Skagit
Melanoma of the Skin,In Situ,Skagit,2016-2020,All,Female,All,63868,26,28.0,"[23.2, 33.9]",Skagit
Melanoma of the Skin,In Situ,Skagit,2016-2020,All,All,All,125929,63,34.0,"[30.2, 38.3]",Skagit
Melanoma of the Skin,In Situ,Skamania,2016-2020,All,Male,All,5817,2,23.3,"[10.2, 53.0]",Skamania
Melanoma of the Skin,In Situ,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Melanoma of the Skin,In Situ,Skamania,2016-2020,All,All,All,11424,2,13.9,"[6.4, 29.8]",Skamania
Melanoma of the Skin,In Situ,Snohomish,2016-2020,All,Male,All,399947,166,41.4,"[38.5, 44.5]",Snohomish
Melanoma of the Skin,In Situ,Snohomish,2016-2020,All,Female,All,400972,136,28.7,"[26.6, 31.1]",Snohomish
Melanoma of the Skin,In Situ,Snohomish,2016-2020,All,All,All,800919,302,33.9,"[32.1, 35.7]",Snohomish
Melanoma of the Skin,In Situ,Spokane,2016-2020,All,Male,All,258269,18,6.6,"[5.3, 8.2]",Spokane
Melanoma of the Skin,In Situ,Spokane,2016-2020,All,Female,All,263176,14,4.5,"[3.5, 5.8]",Spokane
Melanoma of the Skin,In Situ,Spokane,2016-2020,All,All,All,521445,32,5.4,"[4.6, 6.3]",Spokane
Melanoma of the Skin,In Situ,Stevens,2016-2020,All,Male,All,22895,2,5.8,"[2.6, 12.8]",Stevens
Melanoma of the Skin,In Situ,Stevens,2016-2020,All,Female,All,22748,2,4.8,"[2.2, 11.4]",Stevens
Melanoma of the Skin,In Situ,Stevens,2016-2020,All,All,All,45643,4,5.4,"[3.2, 9.4]",Stevens
Melanoma of the Skin,In Situ,Thurston,2016-2020,All,Male,All,139164,61,37.5,"[33.3, 42.1]",Thurston
Melanoma of the Skin,In Situ,Thurston,2016-2020,All,Female,All,146165,45,24.3,"[21.2, 27.9]",Thurston
Melanoma of the Skin,In Situ,Thurston,2016-2020,All,All,All,285329,106,29.9,"[27.4, 32.7]",Thurston
Melanoma of the Skin,In Situ,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Melanoma of the Skin,In Situ,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Melanoma of the Skin,In Situ,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Melanoma of the Skin,In Situ,Walla Walla,2016-2020,All,Male,All,31463,5,11.6,"[7.3, 18.1]",Walla Walla
Melanoma of the Skin,In Situ,Walla Walla,2016-2020,All,Female,All,30305,4,10.3,"[6.1, 16.9]",Walla Walla
Melanoma of the Skin,In Situ,Walla Walla,2016-2020,All,All,All,61767,9,10.8,"[7.8, 15.0]",Walla Walla
Melanoma of the Skin,In Situ,Whatcom,2016-2020,All,Male,All,108211,41,30.3,"[26.2, 35.0]",Whatcom
Melanoma of the Skin,In Situ,Whatcom,2016-2020,All,Female,All,111712,33,23.7,"[20.0, 27.9]",Whatcom
Melanoma of the Skin,In Situ,Whatcom,2016-2020,All,All,All,219923,74,26.4,"[23.7, 29.4]",Whatcom
Melanoma of the Skin,In Situ,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Melanoma of the Skin,In Situ,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Melanoma of the Skin,In Situ,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
Melanoma of the Skin,In Situ,Yakima,2016-2020,All,Male,All,126641,22,17.6,"[14.4, 21.4]",Yakima
Melanoma of the Skin,In Situ,Yakima,2016-2020,All,Female,All,127169,19,13.3,"[10.8, 16.4]",Yakima
Melanoma of the Skin,In Situ,Yakima,2016-2020,All,All,All,253810,42,15.1,"[13.0, 17.3]",Yakima
Melanoma of the Skin,Invasive,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Melanoma of the Skin,Invasive,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Melanoma of the Skin,Invasive,Adams,2016-2020,All,All,All,20172,3,16.7,"[9.1, 28.4]",Adams
Melanoma of the Skin,Invasive,Asotin,2016-2020,All,Male,All,10756,6,36.8,"[24.7, 55.4]",Asotin
Melanoma of the Skin,Invasive,Asotin,2016-2020,All,Female,All,11370,4,23.1,"[12.9, 40.2]",Asotin
Melanoma of the Skin,Invasive,Asotin,2016-2020,All,All,All,22126,10,29.0,"[21.0, 40.1]",Asotin
Melanoma of the Skin,Invasive,Benton,2016-2020,All,Male,All,98978,22,20.0,"[16.4, 24.3]",Benton
Melanoma of the Skin,Invasive,Benton,2016-2020,All,Female,All,99958,14,12.5,"[9.7, 16.1]",Benton
Melanoma of the Skin,Invasive,Benton,2016-2020,All,All,All,198936,36,16.1,"[13.8, 18.7]",Benton
Melanoma of the Skin,Invasive,Chelan,2016-2020,All,Male,All,38595,24,49.9,"[41.0, 60.4]",Chelan
Melanoma of the Skin,Invasive,Chelan,2016-2020,All,Female,All,38682,15,26.2,"[20.3, 33.7]",Chelan
Melanoma of the Skin,Invasive,Chelan,2016-2020,All,All,All,77278,39,37.4,"[32.1, 43.5]",Chelan
Melanoma of the Skin,Invasive,Clallam,2016-2020,All,Male,All,37283,30,41.7,"[34.8, 50.2]",Clallam
Melanoma of the Skin,Invasive,Clallam,2016-2020,All,Female,All,38345,16,25.1,"[18.9, 33.3]",Clallam
Melanoma of the Skin,Invasive,Clallam,2016-2020,All,All,All,75628,46,32.6,"[28.0, 38.1]",Clallam
Melanoma of the Skin,Invasive,Clark,2016-2020,All,Male,All,237977,78,29.6,"[26.7, 32.9]",Clark
Melanoma of the Skin,Invasive,Clark,2016-2020,All,Female,All,243884,50,17.2,"[15.0, 19.5]",Clark
Melanoma of the Skin,Invasive,Clark,2016-2020,All,All,All,481861,127,22.7,"[20.9, 24.6]",Clark
Melanoma of the Skin,Invasive,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Melanoma of the Skin,Invasive,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Melanoma of the Skin,Invasive,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Melanoma of the Skin,Invasive,Cowlitz,2016-2020,All,Male,All,53421,18,24.3,"[19.4, 30.5]",Cowlitz
Melanoma of the Skin,Invasive,Cowlitz,2016-2020,All,Female,All,54522,16,25.3,"[19.8, 32.1]",Cowlitz
Melanoma of the Skin,Invasive,Cowlitz,2016-2020,All,All,All,107943,34,24.6,"[20.8, 28.9]",Cowlitz
Melanoma of the Skin,Invasive,Douglas,2016-2020,All,Male,All,20946,7,27.3,"[18.8, 39.0]",Douglas
Melanoma of the Skin,Invasive,Douglas,2016-2020,All,Female,All,20701,7,28.1,"[19.2, 40.4]",Douglas
Melanoma of the Skin,Invasive,Douglas,2016-2020,All,All,All,41647,14,27.1,"[20.9, 34.8]",Douglas
Melanoma of the Skin,Invasive,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Melanoma of the Skin,Invasive,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Melanoma of the Skin,Invasive,Ferry,2016-2020,All,All,All,7245,2,16.3,"[6.9, 38.6]",Ferry
Melanoma of the Skin,Invasive,Franklin,2016-2020,All,Male,All,47829,4,11.4,"[7.0, 18.2]",Franklin
Melanoma of the Skin,Invasive,Franklin,2016-2020,All,Female,All,44703,4,9.6,"[5.7, 15.5]",Franklin
Melanoma of the Skin,Invasive,Franklin,2016-2020,All,All,All,92532,8,10.4,"[7.4, 14.4]",Franklin
Melanoma of the Skin,Invasive,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Melanoma of the Skin,Invasive,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Melanoma of the Skin,Invasive,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Melanoma of the Skin,Invasive,Grant,2016-2020,All,Male,All,49209,10,19.5,"[14.3, 26.2]",Grant
Melanoma of the Skin,Invasive,Grant,2016-2020,All,Female,All,46950,4,7.2,"[4.3, 11.7]",Grant
Melanoma of the Skin,Invasive,Grant,2016-2020,All,All,All,96159,13,13.1,"[10.1, 16.9]",Grant
Melanoma of the Skin,Invasive,Grays Harbor,2016-2020,All,Male,All,38179,13,24.2,"[18.3, 31.7]",Grays Harbor
Melanoma of the Skin,Invasive,Grays Harbor,2016-2020,All,Female,All,36373,11,22.3,"[16.4, 30.1]",Grays Harbor
Melanoma of the Skin,Invasive,Grays Harbor,2016-2020,All,All,All,74552,24,22.7,"[18.6, 27.7]",Grays Harbor
Melanoma of the Skin,Invasive,Island,2016-2020,All,Male,All,42072,25,39.5,"[32.5, 48.1]",Island
Melanoma of the Skin,Invasive,Island,2016-2020,All,Female,All,42860,16,25.7,"[19.9, 33.2]",Island
Melanoma of the Skin,Invasive,Island,2016-2020,All,All,All,84932,42,31.9,"[27.4, 37.2]",Island
Melanoma of the Skin,Invasive,Jefferson,2016-2020,All,Male,All,15920,14,45.0,"[33.4, 62.2]",Jefferson
Melanoma of the Skin,Invasive,Jefferson,2016-2020,All,Female,All,16416,7,21.5,"[13.5, 36.5]",Jefferson
Melanoma of the Skin,Invasive,Jefferson,2016-2020,All,All,All,32336,22,33.0,"[25.8, 43.1]",Jefferson
Melanoma of the Skin,Invasive,King,2016-2020,All,Male,All,1096115,379,35.3,"[33.7, 37.0]",King
Melanoma of the Skin,Invasive,King,2016-2020,All,Female,All,1094637,300,24.6,"[23.3, 25.9]",King
Melanoma of the Skin,Invasive,King,2016-2020,All,All,All,2190752,679,29.0,"[28.1, 30.1]",King
Melanoma of the Skin,Invasive,Kitsap,2016-2020,All,Male,All,136205,71,43.3,"[38.7, 48.4]",Kitsap
Melanoma of the Skin,Invasive,Kitsap,2016-2020,All,Female,All,132989,46,26.6,"[23.1, 30.6]",Kitsap
Melanoma of the Skin,Invasive,Kitsap,2016-2020,All,All,All,269194,116,34.2,"[31.3, 37.2]",Kitsap
Melanoma of the Skin,Invasive,Kittitas,2016-2020,All,Male,All,22480,6,23.3,"[15.4, 34.8]",Kittitas
Melanoma of the Skin,Invasive,Kittitas,2016-2020,All,Female,All,22165,5,19.9,"[12.8, 30.6]",Kittitas
Melanoma of the Skin,Invasive,Kittitas,2016-2020,All,All,All,44645,11,21.1,"[15.8, 28.2]",Kittitas
Melanoma of the Skin,Invasive,Klickitat,2016-2020,All,Male,All,11295,4,23.8,"[13.3, 41.4]",Klickitat
Melanoma of the Skin,Invasive,Klickitat,2016-2020,All,Female,All,10818,2,11.9,"[5.8, 26.0]",Klickitat
Melanoma of the Skin,Invasive,Klickitat,2016-2020,All,All,All,22113,6,17.8,"[11.5, 27.6]",Klickitat
Melanoma of the Skin,Invasive,Lewis,2016-2020,All,Male,All,40168,15,26.8,"[20.8, 34.4]",Lewis
Melanoma of the Skin,Invasive,Lewis,2016-2020,All,Female,All,40148,9,18.6,"[13.4, 25.6]",Lewis
Melanoma of the Skin,Invasive,Lewis,2016-2020,All,All,All,80317,24,22.3,"[18.3, 27.1]",Lewis
